director_name_id,director_name,actor_name,,
1293,Ray Lawrence,Max Cullen,,
1294,Karan Johar,Preity Zinta,,
519,Oliver Parker,Jeremy Northam,,
1295,Ruairi Robinson,Tom Cullen,,
1296,Jaume Balagueró,Francesc Pagès,,
329,Stanley Kubrick,Glenn Beck,,
39,Steven Spielberg,Peter Coyote,,
1297,Jon Kasdan,Dustin Milligan,,
1298,Léa Pool,Raoul Max Trujillo,,
1299,Floyd Mutrux,Seymour Cassel,,
114,NA,Hannah Britland,,
1300,Sajid Khan,Riteish Deshmukh,,
1189,Christopher Cain,Trent Ford,,
1301,Dean Wright,Catalina Sandino Moreno,,
1302,Eric Lartigau,François Damiens,,
526,Gus Van Sant,Minnie Driver,,
1303,Shintaro Shimosawa,Glen Powell,,
1304,Darren Lynn Bousman,Leigh Whannell,,
247,Ivan Reitman,Judge Reinhold,,
119,Peyton Reed,Clare Kramer,,
1305,James DeMonaco,Mykelti Williamson,,
1061,Robert Iscove,Kieran Culkin,,
600,Lee Daniels,Mariah Carey,,
1304,Darren Lynn Bousman,Angus Macfadyen,,
586,Geoffrey Sax,Mike Dopud,,
796,Tyler Perry,Blair Underwood,,
49,Martin Scorsese,Mary Elizabeth Mastrantonio,,
1306,Ken Annakin,Eddie Albert,,
393,Stephen Herek,Elden Henson,,
912,Takashi Shimizu,Ted Raimi,,
207,Dennis Dugan,Frances Bay,,
805,Victor Salva,Jonathan Breck,,
393,Stephen Herek,Al Leong,,
1307,Carol Reed,Jack Wild,,
398,John Madden,Celia Imrie,,
1308,Chuck Sheetz,Dabney Coleman,,
84,George Miller,Angelo Rossitto,,
1115,Mark L. Lester,Rae Dawn Chong,,
927,William Brent Bell,Stephanie Lemelin,,
1235,John Erick Dowdle,Geoffrey Arend,,
1309,Marcus Raboy,Katt Williams,,
1310,Leigh Whannell,Leigh Whannell,,
1311,Michael Schultz,Keshia Knight Pulliam,,
130,Guy Ritchie,Jason Flemyng,,
718,Brett Leonard,Troy Evans,,
1312,Peter Sollett,Aaron Yoo,,
610,Kevin Smith,George Carlin,,
1313,Bob Dolman,Sal Lopez,,
260,Joe Dante,Vic Morrow,,
1041,Rowdy Herrington,Kelly Lynch,,
340,Keenen Ivory Wayans,Charles S. Dutton,,
798,John Polson,Jason Ritter,,
1314,Greg Coolidge,Jessica Simpson,,
880,Harry Elfont,Charlie Korsmo,,
421,Francis Ford Coppola,Tom Waits,,
1315,David Lowery,Isiah Whitlock Jr.,,
472,David Cronenberg,Anthony Zerbe,,
1316,Ciarán Foy,Jaden Klein,,
1317,Salim Akil,Mike Epps,,
1170,Jamie Blanks,Johnny Whitworth,,
1318,Olatunde Osunsanmi,Hakeem Kae-Kazim,,
988,Robert Altman,Lily Tomlin,,
1319,Leon Ichaso,Steve Harris,,
1320,Joseph Zito,Eddie Jones,,
580,Malcolm D. Lee,Shad Moss,,
471,Wes Anderson,Olivia Williams,,
559,Colin Strause,Brittany Daniel,,
398,John Madden,Ronald Pickup,,
1321,Patricia Rozema,Willow Smith,,
978,Mark Rosman,Vanessa Lengies,,
438,Spike Lee,Charlie Murphy,,
433,Steve Oedekerk,Jennifer Tung,,
185,Ron Underwood,Michael Gross,,
1322,Rob Schmidt,Julian Richings,,
383,Walter Hill,Randy Quaid,,
1124,James Foley,Kim Chan,,
1009,Jeff Nichols,Sam Shepard,,
1323,Robert Ben Garant,Carlos Alazraqui,,
1324,Morgan Spurlock,Niall Horan,,
1325,Neal Brennan,Charles Napier,,
1326,Tuck Tucker,Paul Sorvino,,
1282,Simon Curtis,Julia Ormond,,
587,Richard Shepard,Hope Davis,,
1327,Theodore Witcher,Larenz Tate,,
1328,Joel Edgerton,Wendell Pierce,,
1329,Jim Hanon,Jack Guzman,,
638,Tommy O'Haver,Carmen Electra,,
1231,Mike Judge,Diedrich Bader,,
1330,Michael Patrick Jann,Ellen Barkin,,
25,Tim Burton,Jon Polito,,
22,Peter Berg,Jeanne Tripplehorn,,
1051,Joe Nussbaum,Hunter Parrish,,
210,Brian De Palma,Gregg Henry,,
1331,Jorma Taccone,Powers Boothe,,
492,Stephen Frears,Sergi López,,
753,Elizabeth Banks,Seth MacFarlane,,
177,Florian Henckel von Donnersmarck,Rufus Sewell,,
1332,Jeff Lowell,Wendi McLendon-Covey,,
1333,Lorene Scafaria,Rob Huebel,,
761,Miguel Arteta,Alia Shawkat,,
114,NA,Tamara Taylor,,
654,Tony Kaye,Stacy Keach,,
1334,Marcus Dunstan,Lee Tergesen,,
1335,Timothy Björklund,Jerry Stiller,,
1336,François Girard,Carlo Cecchi,,
508,David Lynch,Everett McGill,,
1337,Scott Kalvert,Frankie Muniz,,
1338,Jason Bateman,Patricia Belcher,,
1339,David Schwimmer,India de Beaufort,,
1340,Allan Arkush,Christopher Guest,,
935,Mike Binder,Jillian Estell,,
1341,Eric Bross,Dave Foley,,
846,Werner Herzog,François Chau,,
1342,Dan Fogelman,Melissa Benoist,,
1343,Jay Duplass,Rae Dawn Chong,,
1344,Luca Guadagnino,Alba Rohrwacher,,
1345,John Putch,Esai Morales,,
1346,Peter Medak,Lena Olin,,
152,Steven Soderbergh,William Lucking,,
722,Paul Haggis,Jennifer Esposito,,
1347,Terence Davies,Elizabeth McGovern,,
1348,Harley Cokeliss,Dennis Burkley,,
805,Victor Salva,Agnes Bruckner,,
1349,Tom Brady,Nicholas Turturro,,
438,Spike Lee,Jada Pinkett Smith,,
1350,Jason Zada,Gen Seto,,
1234,Franklin J. Schaffner,John Gielgud,,
1351,Noah Baumbach,Dree Hemingway,,
20,Chris Weitz,Robert Peters,,
472,David Cronenberg,Lynn Redgrave,,
1352,Eric Blakeney,Mitch Pileggi,,
861,Douglas McGrath,Jim Broadbent,,
682,Ariel Vromen,Robert Davi,,
114,NA,Olgierd Lukaszewicz,,
1353,Rakesh Roshan,Sharat Saxena,,
1205,John Waters,Kevin Nealon,,
411,William Friedkin,Carol Sutton,,
1354,Derrick Borte,Robert Pralgo,,
1355,Richard Kwietniowski,Maury Chaykin,,
1356,Bob Odenkirk,Will Forte,,
595,Kar-Wai Wong,Adriane Lenox,,
1288,John Turturro,George DiCenzo,,
130,Guy Ritchie,David Thornton,,
1357,Joshua Seftel,Ned Bellamy,,
938,Stephen Chow,Kwok-Kwan Chan,,
1358,Vincent Gallo,Anna Vareschi,,
1359,Claude Chabrol,Michel Serrault,,
1360,Jon Stewart,Haluk Bilginer,,
1361,Bigas Luna,Romane Bohringer,,
1362,Ralph Fiennes,Lubna Azabal,,
1363,Dan Harris,Larry Fessenden,,
1364,Mel Smith,Mary McCormack,,
1365,Bobcat Goldthwait,Henry Simmons,,
1268,Christopher Smith,Laura Harris,,
1250,Stuart Gordon,Jeffrey Combs,,
1366,Jake Scott,Kerry Cahill,,
1367,Alan Metter,G.W. Bailey,,
601,Jeb Stuart,Lee Norris,,
1368,Rafa Lara,William Miller,,
740,Michael Radford,James Brolin,,
1369,Arthur Hiller,Ryan O'Neal,,
1370,Michael Meredith,Ted Danson,,
1371,Julio DePietro,Aaron Yoo,,
1372,Katherine Dieckmann,Anthony Edwards,,
1227,William Dear,Sandra Echeverría,,
1373,Kim Farrant,Sean Keenan,,
1309,Marcus Raboy,Glenn Plummer,,
1374,Scott Marshall,Larry Miller,,
1375,Álex de la Iglesia,Danny Sapani,,
1376,Andrew Traucki,Adrienne Pickering,,
1377,Michael Clancy,Kelly Preston,,
481,Patrick Lussier,Adrian Holmes,,
1378,Robert Adetuyi,Chase Armitage,,
1379,Kari Skogland,Michael McElhatton,,
1380,Taedong Park,Amanda Troop,,
1219,Paul Schrader,Derek Jacobi,,
1381,Benedikt Erlingsson,Sigríður María Egilsdóttir,,
1382,Gurinder Chadha,Shabana Azmi,,
1383,Jason Connery,Jason London,,
1384,Vic Sarin,John Light,,
1385,Jim Issa,Jon Gries,,
733,Jee-woon Kim,Dal-su Oh,,
1119,Douglas Aarniokoski,Kathleen Turner,,
1386,William Phillips,Dustin Milligan,,
561,Greg Mottola,Wendie Malick,,
1387,Andy Garcia,Enrique Murciano,,
289,Steve Carr,Rolando Molina,,
1388,Sarik Andreasyan,Akon,,
683,Lewis Gilbert,Desmond Llewelyn,,
1389,Julian Gilbey,Malese Jow,,
1011,Michael Haneke,Jean-Louis Trintignant,,
1390,Gary Sherman,Zelda Rubinstein,,
1391,Valeri Milev,Jesse Garcia,,
1392,Stanley Kramer,Spencer Tracy,,
1393,Pedro Almodóvar,Antonio de la Torre,,
1394,Gerald Potterton,Don Francks,,
671,Jared Hess,Héctor Jiménez,,
455,Richard Loncraine,Kristin Scott Thomas,,
1290,David Hackl,Luisa D'Oliveira,,
1395,Anurag Basu,Kabir Bedi,,
1166,Lars von Trier,Charlotte Rampling,,
1396,Kriv Stenders,Luke Ford,,
1397,Yash Chopra,Vic Waghorn,,
19,Ridley Scott,Bolaji Badejo,,
625,Tobe Hooper,Marilyn Burns,,
1398,Floria Sigismondi,Johnny Lewis,,
597,Norman Jewison,Rosalind Harris,,
495,Terence Young,Lois Maxwell,,
571,Joseph Kahn,Parker Bagley,,
1399,Ferzan Ozpetek,Lunetta Savino,,
274,F. Gary Gray,Blair Underwood,,
580,Malcolm D. Lee,Jarrod Bunch,,
1175,Tom Holland,Dinah Manoff,,
943,Michael Moore,Bill Clinton,,
1305,James DeMonaco,Roberta Valderrama,,
1400,Kris Isacsson,Shawn Hatosy,,
1188,Danny Leiner,Paula Garcés,,
382,Rod Lurie,William Petersen,,
1401,Ben Younger,Herbert Russell,,
460,John Landis,Ralph Bellamy,,
954,Glen Morgan,Andrea Martin,,
1402,Daniel Taplitz,Patrick Cranshaw,,
86,Kenneth Branagh,Danny Webb,,
1403,Tamara Jenkins,Gbenga Akinnagbe,,
1404,Linda Mendoza,Maria Conchita Alonso,,
90,Christopher McQuarrie,Dylan Kussman,,
528,Burr Steers,Bill Irwin,,
1405,Hart Bochner,Chris Young,,
948,Michael O. Sajbel,Mircea Monroe,,
114,NA,Hunter Tylo,,
1406,Stewart Raffill,Robert Urich,,
1181,Davis Guggenheim,Carly Schroeder,,
1001,Bart Freundlich,Dagmara Dominczyk,,
923,Andrew Fleming,David Arquette,,
961,Todd Haynes,Janet McTeer,,
1407,Hong-jin Na,Woo-hee Chun,,
999,Kevin Tancharoen,Kevin McHale,,
1408,Chatrichalerm Yukol,Mai Charoenpura,,
1409,Dario Argento,Sally Kirkland,,
1410,Eric Lavaine,Lionel Abelanski,,
955,Mike Leigh,Gary McDonald,,
1411,Marc Forby,Shaun Evans,,
1136,Peter Cattaneo,Peter Callan,,
635,Scott Mann,D.B. Sweeney,,
1412,Ole Christian Madsen,Christian Berkel,,
1413,Meiert Avis,Perrey Reeves,,
1050,Julian Jarrold,John Henshaw,,
1414,André Téchiné,Émilie Dequenne,,
1415,Emily Young,Jonathan Tucker,,
1416,Peter Faiman,David Gulpilil,,
1417,Martyn Pick,Donald Sumpter,,
1418,Roland Suso Richter,Stephen Rea,,
1419,Jeremy Sims,Steve Le Marquand,,
1420,Maïwenn,Karin Viard,,
1421,Joby Harold,Denis O'Hare,,
114,NA,Tom Kane,,
1422,Ekachai Uekrongtham,Celina Jade,,
134,Joel Schumacher,Jason Patric,,
423,Scott Cooper,Debrianna Mansini,,
1423,Mark Rydell,Alan Bates,,
1424,David E. Talbert,Boris Kodjoe,,
1425,Roger Vadim,Milo O'Shea,,
1426,Nils Gaup,Stian Smestad,,
691,Alexander Payne,Molly Hagan,,
873,Mira Nair,Tabu,,
1427,Ari Sandel,Skyler Samuels,,
1428,Vondie Curtis-Hall,Valarie Pettiford,,
1429,Tom Elkins,Brad James,,
1430,Woo-Suk Kang,Kyung-gu Sol,,
1252,Jane Campion,Samuel Roukin,,
1294,Karan Johar,Christopher B. Duncan,,
855,Herbert Ross,Lori Singer,,
958,J.C. Chandor,NA,,
1431,John Sayles,Vanessa Martinez,,
1432,Vipul Amrutlal Shah,Riteish Deshmukh,,
1433,Ken Loach,Martin Lucey,,
1434,Ayan Mukerji,Aditya Roy Kapoor,,
544,John G. Avildsen,William Bassett,,
1435,Mervyn LeRoy,Robert Taylor,,
1304,Darren Lynn Bousman,Paul Sorvino,,
1436,Serdar Akar,Ghassan Massoud,,
170,Quentin Tarantino,Phil LaMarr,,
1437,James Frawley,Dom DeLuise,,
1438,Dan Gilroy,James Huang,,
427,Jay Chandrasekhar,Jay Chandrasekhar,,
619,Robert Wise,Nicholas Hammond,,
85,Ron Howard,Patrick Cronin,,
1439,Jonathan Dayton,Jill Talley,,
341,Rob Reiner,Casey Siemaszko,,
465,Danny Boyle,David Schneider,,
1440,Chris Stokes,Steve Harvey,,
1441,Don Siegel,Fred Ward,,
1172,Rick Famuyiwa,Wendell Pierce,,
1442,Martin Lawrence,Della Reese,,
692,Jonathan Levine,Bryce Dallas Howard,,
1443,Masayuki Ochiai,Daisy Betts,,
234,George A. Romero,Adrienne Barbeau,,
1444,Tom Gormican,Josh Pais,,
1445,Ken Shapiro,Mary Kay Place,,
1446,Justin Tipping,Justin Hall,,
86,Kenneth Branagh,Brian Blessed,,
1447,Peter R. Hunt,Desmond Llewelyn,,
114,NA,Jeff Marlow,,
549,Wes Craven,Tracy Middendorf,,
512,John Schultz,Keri Lynn Pratt,,
1448,Doug Atchison,Tzi Ma,,
1232,Tamra Davis,Clarence Williams III,,
1449,Jonas Elmer,Harry Connick Jr.,,
453,Stephen Gaghan,Kayvan Novak,,
1450,Mary Harron,Samantha Mathis,,
761,Miguel Arteta,Tim Blake Nelson,,
1451,Erik Canuel,Sarain Boylan,,
1452,Troy Duffy,Clifton Collins Jr.,,
1073,James Ivory,Diego Velazquez,,
1453,Nicole Holofcener,Michaela Watkins,,
330,Will Gluck,Fred Armisen,,
1454,Matty Rich,Larenz Tate,,
778,E. Elias Merhige,Catherine McCormack,,
1051,Joe Nussbaum,Aimee Teegarden,,
58,Matt Reeves,Carol Kane,,
934,Steve Rash,Jake Busey,,
1455,Fina Torres,Mark Feuerstein,,
1073,James Ivory,Samuel West,,
114,NA,Ruth Negga,,
1456,Duke Johnson,David Thewlis,,
955,Mike Leigh,Phil Davis,,
1457,François Ozon,Emmanuelle Béart,,
1115,Mark L. Lester,Vernee Watson,,
429,David Dobkin,Kevin Rahm,,
1458,Anna Boden,Jim Gaffigan,,
816,Nigel Cole,Sally Hawkins,,
983,Anand Tucker,Gina McKee,,
1459,Steve James,Amy Locane,,
1460,Michael Winner,John Gielgud,,
1461,Tomm Moore,Evan McGuire,,
1462,John Carney,Mary Catherine Garrison,,
1463,David Jacobson,Rory Culkin,,
1464,Michael Corrente,Alexa Havins,,
1465,Edward Hall,Charlotte Rampling,,
1466,Keith Gordon,Alfre Woodard,,
604,David Leland,Steven Mackintosh,,
1467,Andrew Currie,Kesun Loder,,
1468,Andrew Wilson,Jacob Vargas,,
593,Jonathan Lynn,Geoff Bell,,
1469,Marc Schölermann,Johnny Whitworth,,
114,NA,Kevin McNally,,
1470,Robert Moresco,Dash Mihok,,
1471,Thomas Vinterberg,William Hootkins,,
1472,Claudia Llosa,William Shimell,,
967,Katsuhiro Ôtomo,Tesshô Genda,,
536,John Herzfeld,Jason Flemyng,,
1473,Charles Binamé,Julie LeBreton,,
1474,Keith Parmer,Grant Bowler,,
576,Dennie Gordon,Jack Kao,,
1475,Ol Parker,Darren Boyd,,
546,Bruce Beresford,Natalie Coughlin,,
1457,François Ozon,Jean-Claude Lecas,,
1476,James Nunn,Kacey Clarke,,
1477,David Webb Peoples,Anna Katarina,,
1478,Michael Winnick,Craig Sheffer,,
546,Bruce Beresford,Patti LuPone,,
658,George Tillman Jr.,Vivica A. Fox,,
1479,Stanley Tong,Garvin Cross,,
1480,David Oelhoffen,Ángela Molina,,
690,Jason Reitman,Todd Louiso,,
1481,Eli Roth,Stanislav Ianevski,,
1121,Lone Scherfig,Ellie Kendrick,,
983,Anand Tucker,Clyde Kusatsu,,
1482,Tony Richardson,Nastassja Kinski,,
797,Joe Carnahan,Alan Van Sprang,,
959,Paul Gross,Kari Matchett,,
1483,Charles Robert Carner,Richard Bull,,
1484,Russell Holt,Tiffany Dupont,,
1231,Mike Judge,Clifton Collins Jr.,,
328,Larry Charles,Bruce Dern,,
1485,Claude Miller,Roschdy Zem,,
791,Michael Winterbottom,Natalie Mendoza,,
1486,Sacha Bennett,Vincent Regan,,
722,Paul Haggis,Jennifer Esposito,,
1487,Rodrigo García,Mark Williams,,
1488,Jeta Amata,Razaaq Adoti,,
1489,Siddharth Anand,Vic Aviles,,
1490,Vincent Paronnaud,Danielle Darrieux,,
260,Joe Dante,Haley Bennett,,
1491,Dennis Gansel,Jennifer Ulrich,,
1100,Nicolas Winding Refn,Charles Baker,,
1492,Daniel Barber,Sean Harris,,
7,Sam Raimi,Kirsten Dunst,,
1493,Robert Marcarelli,Ayla Kell,,
690,Jason Reitman,Rainn Wilson,,
1494,Ernie Barbarash,Brahim Achabbakhe,,
1495,Guy Hamilton,Jill St. John,,
421,Francis Ford Coppola,Robert Duvall,,
452,Adrian Lyne,Lee Ving,,
18,Marc Webb,Zooey Deschanel,,
1252,Jane Campion,Geneviève Lemon,,
152,Steven Soderbergh,Matthew McConaughey,,
89,Jonathan Liebesman,Angus Sampson,,
1495,Guy Hamilton,Clifton James,,
353,Jay Russell,Cody Linley,,
1496,Adam Brooks,Paulina Gerzon,,
1317,Salim Akil,Laz Alonso,,
36,Baz Luhrmann,Steve Bisley,,
300,George Clooney,Alex Borstein,,
444,Bennett Miller,Kwesi Ameyaw,,
424,Robert Rodriguez,Salma Hayek,,
791,Michael Winterbottom,Shirley Henderson,,
114,NA,Oliver Platt,,
1497,Michael Anderson,Peter Ustinov,,
1495,Guy Hamilton,Desmond Llewelyn,,
837,Craig R. Baxley,Carl Weathers,,
669,Neil Marshall,Craig Conway,,
1498,Don Kempf,Bob Costas,,
1499,Matt Bettinelli-Olpin,Vanessa Ray,,
364,David O. Russell,David Patrick Kelly,,
1096,Rob Zombie,Lew Temple,,
114,NA,Emma Caulfield,,
1172,Rick Famuyiwa,Kiersey Clemons,,
632,Michael Rymer,Nia Long,,
3,Sam Mendes,Rory Kinnear,,
1096,Rob Zombie,Erin Daniels,,
1500,Sharron Miller,Charles Aidman,,
608,Ethan Coen,Peter Breitmayer,,
1501,Aaron Schneider,Bill Cobbs,,
602,Steve Miner,Lori Singer,,
1103,Gina Prince-Bythewood,Darryl Stephens,,
1502,Tom Ford,Keri Lynn Pratt,,
49,Martin Scorsese,Roberts Blossom,,
1464,Michael Corrente,Shawn Hatosy,,
1382,Gurinder Chadha,Anupam Kher,,
121,Phillip Noyce,Deborah Mailman,,
823,Don Michael Paul,Lil' Wayne,,
1503,Tony Maylam,Alastair Duncan,,
114,NA,Aaron Stanford,,
1504,Mitch Davis,Miriama Smith,,
114,NA,John Savage,,
1397,Yash Chopra,Anupam Kher,,
187,David Mamet,Jose Pablo Cantillo,,
1343,Jay Duplass,Katie Aselton,,
1505,Kevin Brodie,Jack Warden,,
1219,Paul Schrader,Kurt Fuller,,
1225,George Hickenlooper,Beth Grant,,
1506,Lynne Ramsay,Ashley Gerasimovich,,
1507,John Stephenson,Lesley Manville,,
1508,Tim Chambers,Jennifer Butler,,
425,Curtis Hanson,Rick Rossovich,,
1487,Rodrigo García,Carla Gallo,,
1509,Dick Richards,Jack O'Halloran,,
584,Jean-Marie Poiré,Valérie Lemercier,,
572,Sofia Coppola,Erin Wasson,,
1510,Bob Gosse,Derek Wayne Johnson,,
1511,Alex Zamm,Larry Miller,,
1512,Spencer Susser,Rainn Wilson,,
587,Richard Shepard,Richard Graham,,
526,Gus Van Sant,NA,,
1513,Thaddeus O'Sullivan,Eleanor Bron,,
1312,Peter Sollett,Luke Grimes,,
1514,Shari Springer Berman,Dan Hedaya,,
1515,Aleksey German,Valentin Golubenko,,
1516,Stephen Milburn Anderson,Paul Sanchez,,
1517,Richard E. Grant,Miranda Richardson,,
1452,Troy Duffy,Bob Marley,,
1518,David Lam,Stephen Au,,
421,Francis Ford Coppola,Joanne Whalley,,
1519,Vladlen Barbe,Ivan Okhlobystin,,
1520,Richard Rich,Cindy Robinson,,
327,Clint Eastwood,Sydney Penny,,
1521,Robert C. Cooper,Julian Sands,,
777,Richard Linklater,Cole Hauser,,
354,Kenny Ortega,Olesya Rulin,,
1522,Kim Nguyen,John Ralston,,
1523,Jackie Earle Haley,Travis Aaron Wade,,
1524,Max Färberböck,Maria Schrader,,
1525,Arie Posin,Tim DeKay,,
1526,Damian Nieman,Mark De Alessandro,,
1527,Mark Tonderai,Gil Bellows,,
497,Denis Villeneuve,Ahmad Massad,,
404,Gabriele Muccino,Giulia Michelini,,
1528,Ian Fitzgibbon,Michael McElhatton,,
140,José Padilha,André Ramiro,,
708,John R. Leonetti,Gabriel Bateman,,
1529,Rachel Perkins,Jessica Mauboy,,
266,John Singleton,Na'Blonka Durden,,
1530,Luis Valdez,Danielle von Zerneck,,
1531,Alan Alda,Sandy Dennis,,
210,Brian De Palma,Nancy Allen,,
55,Stephen Sommers,Anne Heche,,
53,Doug Liman,Scott Wolf,,
1453,Nicole Holofcener,Jake Cherry,,
619,Robert Wise,Eric Christmas,,
1532,Louis Morneau,Ned Bellamy,,
1533,Caroline Link,Matthias Habich,,
902,Steve McQueen,James Badge Dale,,
70,Matthew Vaughn,Jamie Foreman,,
1534,Sterling Van Wagenen,Brenda Strong,,
1535,Zal Batmanglij,Jason Ritter,,
1107,Michael Mayer,Sissy Spacek,,
1536,Hans Petter Moland,Stellan Skarsgård,,
1537,Oren Moverman,Eamonn Walker,,
1538,Ian Sharp,Temuera Morrison,,
914,Anton Corbijn,Alexandra Maria Lara,,
1,James Cameron,Paul Winfield,,
1539,Wolfgang Becker,Burghart Klaußner,,
324,Tom Hooper,Maurice Roëves,,
1540,Dan O'Bannon,Beverly Randolph,,
114,NA,Marco D'Amore,,
610,Kevin Smith,Joey Lauren Adams,,
1171,Randal Kleiser,Sid Caesar,,
79,Oliver Stone,Kevin Dillon,,
943,Michael Moore,Ricky Martin,,
1541,George Roy Hill,Kenneth Mars,,
1542,Robert Stevenson,Elsa Lanchester,,
352,Robert Redford,Judd Hirsch,,
159,Frank Coraci,Cécile De France,,
1543,Jerome Robbins,Richard Beymer,,
371,Harold Ramis,Brian Doyle-Murray,,
1544,Gary Hardwick,Jenifer Lewis,,
1172,Rick Famuyiwa,Richard T. Jones,,
12,Bryan Singer,Kevin Pollak,,
250,Stephen Hopkins,Matthew Borlenghi,,
206,Walt Becker,Erik Estrada,,
122,Darren Aronofsky,Ajay Naidu,,
1545,King Vidor,Jennifer Jones,,
1251,Christopher Guest,Michael McKean,,
470,John Carpenter,Tom Atkins,,
438,Spike Lee,Bill Nunn,,
1546,Fred Savage,Tamala Jones,,
1547,Sammo Kam-Bo Hung,Rachel Blakely,,
1251,Christopher Guest,Laura Harris,,
373,Donald Petrie,Conchata Ferrell,,
114,NA,Lily James,,
506,Peter Howitt,John Lynch,,
1548,Rusty Cundieff,David Alan Grier,,
372,Kevin Macdonald,Abby Mukiibi Nkaaga,,
1549,Dominique Othenin-Girard,Troy Evans,,
777,Richard Linklater,Rick Dial,,
1550,Jean-Jacques Mantello,NA,,
931,Ed Harris,Amy Madigan,,
1551,Risa Bramon Garcia,Gaby Hoffmann,,
1552,Brian Klugman,Olivia Wilde,,
1553,Matt Piedmont,Luis E. Carazo,,
1554,Raymond De Felitta,Dominik García-Lorido,,
1555,John Michael McDonagh,Wale Ojo,,
1556,Deb Hagan,Haley Bennett,,
572,Sofia Coppola,Scott Glenn,,
1222,Mark Herman,Brenda Blethyn,,
1557,Zach Cregger,Raquel Alessi,,
1558,Zach Braff,Michael Weston,,
1559,Mark Tarlov,Lawrence Gilliard Jr.,,
114,NA,Enrico Colantoni,,
1560,John Cameron Mitchell,Andrea Martin,,
1058,Sheldon Lettich,Todd Susman,,
1561,Jon Knautz,Alexis Kendra,,
945,Billy Ray,Cas Anvar,,
1562,David Atkins,Polly Noonan,,
1563,Patrick Stettner,Frederick Weller,,
1564,Sam Peckinpah,L.Q. Jones,,
692,Jonathan Levine,Method Man,,
1565,Michael Crichton,Pamela Salem,,
1506,Lynne Ramsay,Paul Popplewell,,
1566,Sylvio Tabet,Marc Singer,,
1567,Rick Bieber,Sammy Nagi Njuguna,,
1359,Claude Chabrol,Mélanie Doutey,,
933,Shana Feste,Cara Seymour,,
403,Wayne Wang,Ji-hyun Jun,,
1568,Joey Lauren Adams,Ritchie Montgomery,,
1136,Peter Cattaneo,Peter McNamara,,
1569,Fred Zinnemann,Vanessa Redgrave,,
1570,S.R. Bindler,Sarah Wright,,
654,Tony Kaye,Bill Baird,,
1571,Greg Marcks,Shawn Hatosy,,
1572,Perry Lang,Tim Guinee,,
1573,Jake Goldberger,Robert Wahlberg,,
1154,Stefan Ruzowitzky,Sissy Spacek,,
1384,Vic Sarin,John Bell,,
1574,William Kaufman,Cole Hauser,,
114,NA,Rupert Evans,,
472,David Cronenberg,Reiner Schwarz,,
1575,Cédric Klapisch,Iddo Goldberg,,
1576,Kate Barker-Froyland,Li Jun Li,,
467,Barbet Schroeder,Agnes Bruckner,,
1577,Martin Koolhoven,Martijn Lakemeier,,
1578,Charles Matthau,Bill Duke,,
408,John Frankenheimer,Michel Simon,,
1579,Christopher M. Bessette,Trieu Tran,,
1580,Prachya Pinkaew,Johnny Nguyen,,
1581,Gary Sinyor,Samuel West,,
114,NA,James Buckley,,
1382,Gurinder Chadha,Anupam Kher,,
1431,John Sayles,Timothy Hutton,,
1194,Preston A. Whitmore II,Eva Marcille,,
1582,Ashish R. Mohan,Johnny Lever,,
1296,Jaume Balagueró,Andrea Ros,,
1406,Stewart Raffill,Kayla Raparelli,,
1541,George Roy Hill,Ray Walston,,
660,Hugh Hudson,John Gielgud,,
1583,Darren Grant,Tamara Taylor,,
616,Scott Hicks,Nicholas Bell,,
1584,Joseph Gordon-Levitt,Tony Danza,,
327,Clint Eastwood,John Hillerman,,
993,Terry Zwigoff,T.J. Thyne,,
769,Richard Eyre,Kris Marshall,,
1585,William Sachs,Angelo Rossitto,,
1586,Christophe Barratier,Gérard Jugnot,,
1587,Émile Gaudreault,Claudia Ferri,,
1588,James Cox,Franky G,,
438,Spike Lee,Danny Aiello,,
1589,James Toback,Joey Lauren Adams,,
1590,Aki Kaurismäki,Jean-Pierre Darroussin,,
1077,Gaspar Noé,Jo Prestia,,
1591,Hitoshi Matsumoto,Shinobu Terajima,,
1592,Rakeysh Omprakash Mehra,Madhavan,,
1593,Collin Schiffli,David Dastmalchian,,
